archetype,players,avg_final_score,median_final_score,lock_in_count,natural_expiry_count,global_stars_gained,t6_total_acquired,blackout_conversions
Regular,1,3236,3236,1,0,2103,0,0
Hoarder,1,2218,2218,1,0,1441,0,0
"Mostly Idle",1,659,659,1,0,428,0,0
